InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High is Positive,Change,OverallZScore,CPPChangeScore,Strategic Area
S02001752,Dunfermline Touch and Woodmill,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,27.639999999999997,Out of Work Benefits (%),No,-0.29934349328908727,0.23761413424787783,0.03623747573563361,Dunfermline
S02001753,Dunfermline Abbeyview North,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,31.275303643724698,Out of Work Benefits (%),No,-0.4562675445670603,-0.2694992437697378,-0.6517464547685384,Dunfermline
S02001754,Dunfermline Abbeyview South,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Out of Work Benefits,Raw data,2021/22,17.404171364148816,Out of Work Benefits (%),No,-0.4082414410573816,-0.11429881792376397,-0.4411911753814399,Dunfermline
S02001755,Dunfermline Duloch South,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Out of Work Benefits,Raw data,2021/22,4.009259259259259,Out of Work Benefits (%),No,-0.3946154996958804,-0.07026543300776582,-0.3814525399182296,Dunfermline
S02001756,Dunfermline Masterton,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Out of Work Benefits,Raw data,2021/22,3.2651072124756335,Out of Work Benefits (%),No,-0.43193015827612524,-0.1908509162915389,-0.5450468727587913,Dunfermline
S02001757,Dunfermline Pitcorthie East,Fife,37,"Other Urban, Dep - Adult, HH Inc 70-100%",Out of Work Benefits,Raw data,2021/22,4.495760821062026,Out of Work Benefits (%),No,-0.3810635601271668,-0.02647119116011355,-0.3220383419383224,Dunfermline
S02001758,Dunfermline Pitcorthie West,Fife,25,"Other Urban, Dep - OP, HH Inc 50-70%",Out of Work Benefits,Raw data,2021/22,6.528239202657807,Out of Work Benefits (%),No,-0.0658887318134489,0.9920429916605431,1.0597461290421675,Dunfermline
S02001759,Rosyth North,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Out of Work Benefits,Raw data,2021/22,12.513199577613516,Out of Work Benefits (%),No,-0.17311651635509917,0.6455273135766315,1.020405513907583,South West Fife
S02001760,Rosyth East,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,17.488012786361214,Out of Work Benefits (%),No,-0.7502109428310828,-1.2194022600740921,-1.7254685632675184,South West Fife
S02001761,Rosyth Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,20.92860475968269,Out of Work Benefits (%),No,-0.3747846914347164,-0.006180494566273279,0.0608477903582015,South West Fife
S02001762,Rosyth South,Fife,34,"Other Urban, Dep -Student, HH Inc 70-100%",Out of Work Benefits,Raw data,2021/22,10.681818181818182,Out of Work Benefits (%),No,-0.318699708529665,0.1750628833953373,0.32770585311614814,South West Fife
S02001763,North Queensferry and Inverkeithing West,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Out of Work Benefits,Raw data,2021/22,13.216715257531582,Out of Work Benefits (%),No,-0.490183624497496,-0.3791019319655204,-0.4882320903221885,South West Fife
S02001764,Inverkeithing East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Out of Work Benefits,Raw data,2021/22,16.9004764425622,Out of Work Benefits (%),No,-0.038928729184797284,1.0791665262177876,1.6588846766928356,South West Fife
S02001765,Dalgety Bay West and Hillend,Fife,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Out of Work Benefits,Raw data,2021/22,2.8797289666854886,Out of Work Benefits (%),No,0.04250962519480217,1.3423414739285042,2.046376663999436,South West Fife
S02001766,Dalgety Bay Central,Fife,46,"Accessible Small Town, Dep - OP, HH Inc 50-100%",Out of Work Benefits,Raw data,2021/22,5.364413680781759,Out of Work Benefits (%),No,-0.5056827140478362,-0.4291885540866114,-0.5619783374935182,South West Fife
S02001767,Dalgety Bay East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Out of Work Benefits,Raw data,2021/22,6.323427781617139,Out of Work Benefits (%),No,-0.33501472291605316,0.12233953098053361,0.2500773524461864,South West Fife
S02001768,Crossgates and Halbeath,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Out of Work Benefits,Raw data,2021/22,12.790963030579643,Out of Work Benefits (%),No,-0.2530929211900501,0.38707677978487987,0.2390084985433312,Dunfermline
S02001769,Hill of Beath and Kingseat,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Out of Work Benefits,Raw data,2021/22,22.659476824231295,Out of Work Benefits (%),No,-0.37234402282414614,0.0017067330043137065,-0.5915732500520834,Cowdenbeath
S02001770,Cowdenbeath South,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,26.340262582056894,Out of Work Benefits (%),No,-0.3434095246469848,0.09521101735313635,-0.32820012167939083,Cowdenbeath
S02001771,Cowdenbeath North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Out of Work Benefits,Raw data,2021/22,14.787735849056604,Out of Work Benefits (%),No,-0.14840230354763229,0.7253933878958583,1.4468319373435374,Cowdenbeath
S02001772,Kelty West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Out of Work Benefits,Raw data,2021/22,26.220642768850432,Out of Work Benefits (%),No,-0.35793477931526074,0.0482714252293796,-0.4604146753575152,Cowdenbeath
S02001773,Kelty East,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Out of Work Benefits,Raw data,2021/22,18.757815756565236,Out of Work Benefits (%),No,-0.28793315604766345,0.27448760657857113,0.17676750068264732,Cowdenbeath
S02001774,Lochore and Crosshill,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Out of Work Benefits,Raw data,2021/22,30.08928571428571,Out of Work Benefits (%),No,-0.33615259334681147,0.11866240619826514,-0.2621446923710994,Cowdenbeath
S02001775,Ballingry,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Out of Work Benefits,Raw data,2021/22,33.523359288097886,Out of Work Benefits (%),No,-0.4670817354542074,-0.3044462186065915,-1.4539129940310227,Cowdenbeath
S02001776,Cardenden,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Out of Work Benefits,Raw data,2021/22,22.71744659206511,Out of Work Benefits (%),No,-0.4013701574801809,-0.09209368239626745,-0.8557804895251719,Cowdenbeath
S02001777,Lochgelly East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Out of Work Benefits,Raw data,2021/22,19.715007215007216,Out of Work Benefits (%),No,-0.23861555905173826,0.4338616031370296,0.6256755731541787,Cowdenbeath
S02001778,Lochgelly West and Lumphinnans,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,27.599502487562187,Out of Work Benefits (%),No,-0.12028669499237443,0.8162513609940784,1.7027512118359203,Cowdenbeath
S02001779,Aberdour and Auchtertool,Fife,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Out of Work Benefits,Raw data,2021/22,9.972552607502289,Out of Work Benefits (%),No,-0.4116292205007488,-0.12524671446042274,-0.1144622327621713,South West Fife
S02001780,Burntisland West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Out of Work Benefits,Raw data,2021/22,17.48612212529738,Out of Work Benefits (%),No,-0.08616255234046588,0.9265264215168968,1.8928433964132259,Kirkcaldy
S02001781,Burntisland East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Out of Work Benefits,Raw data,2021/22,10.979513444302176,Out of Work Benefits (%),No,-0.3835436876419154,-0.034485933525454995,0.5423427623052615,Kirkcaldy
S02001782,Kinghorn,Fife,54,"Accessible Rural, Dep -OP, HH Inc 0-40%",Out of Work Benefits,Raw data,2021/22,13.88888888888889,Out of Work Benefits (%),No,-0.5641772658820738,-0.6182186583613316,-0.2779707444921403,Kirkcaldy
S02001783,Kirkcaldy Linktown & Seafield,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Out of Work Benefits,Raw data,2021/22,28.450033990482662,Out of Work Benefits (%),No,-0.3524973197378527,0.06584303692100739,0.6833340175127718,Kirkcaldy
S02001784,Kirkcaldy Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,16.77917068466731,Out of Work Benefits (%),No,-0.4002461123326271,-0.08846123518898369,0.466491834124893,Kirkcaldy
S02001785,Kirkcaldy Bennochy East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Out of Work Benefits,Raw data,2021/22,17.680115273775215,Out of Work Benefits (%),No,-0.6246488768438467,-0.8136377968506284,-0.5525912205577127,Kirkcaldy
S02001786,Kirkcaldy Bennochy West,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Out of Work Benefits,Raw data,2021/22,21.222486615110057,Out of Work Benefits (%),No,-0.8200503591326032,-1.4450942558581306,-1.4399703929759688,Kirkcaldy
S02001787,Kirkcaldy Raith,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Out of Work Benefits,Raw data,2021/22,5.9339177343223195,Out of Work Benefits (%),No,-1.0373793155742468,-2.147411206922184,-2.4269290754322177,Kirkcaldy
S02001788,Kirkcaldy Newliston and Redcraigs,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Out of Work Benefits,Raw data,2021/22,14.884135472370764,Out of Work Benefits (%),No,-0.6409289389609136,-0.8662481980433565,-0.6265240683495837,Kirkcaldy
S02001789,Kirkcaldy Templehall West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,24.315252416756177,Out of Work Benefits (%),No,-0.5853553270123772,-0.6866573586892221,-0.3741469358859209,Kirkcaldy
S02001790,Kirkcaldy Templehall East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Out of Work Benefits,Raw data,2021/22,28.997289972899733,Out of Work Benefits (%),No,-0.3248797675751509,0.15509149855418777,0.8087539493131893,Kirkcaldy
S02001791,Kirkcaldy Dunnikier,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Out of Work Benefits,Raw data,2021/22,5.816974595842956,Out of Work Benefits (%),No,-0.6186082928465471,-0.7941171374544242,-0.5251590416117744,Kirkcaldy
S02001792,Kirkcaldy Chapel,Fife,30,"Other Urban, Dep - Child, HH Inc 60-80%",Out of Work Benefits,Raw data,2021/22,9.850264239577216,Out of Work Benefits (%),No,-0.3504325540338471,0.07251550237449249,0.6927107635855088,Kirkcaldy
S02001793,Kirkcaldy Hayfield and Smeaton,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Out of Work Benefits,Raw data,2021/22,26.525198938992045,Out of Work Benefits (%),No,-0.32460321515032375,0.1559852011651702,0.8100098602663659,Kirkcaldy
S02001794,Kirkcaldy Pathhead,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Out of Work Benefits,Raw data,2021/22,14.874795862819814,Out of Work Benefits (%),No,-0.5654095265760108,-0.622200813282847,-0.2835668252484442,Kirkcaldy
S02001795,Kirkcaldy Gallatown and Sinclairtown,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,35.0132625994695,Out of Work Benefits (%),No,-0.3615350625493565,0.036636804673806596,0.642290804110993,Kirkcaldy
S02001796,Dysart,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,27.252155172413794,Out of Work Benefits (%),No,-0.5099965268538813,-0.4431290059573965,-0.03191908307844633,Kirkcaldy
S02001797,Wemyss,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Out of Work Benefits,Raw data,2021/22,20.118929633300297,Out of Work Benefits (%),No,-0.12061926194906225,0.8151766426736582,1.3291586424254063,Levenmouth
S02001798,Thornton and Kinglassie,Fife,57,"Accessible Rural, Dep -Child, HH Inc 0-90%",Out of Work Benefits,Raw data,2021/22,17.53872308273517,Out of Work Benefits (%),No,-0.39020457966065236,-0.05601117089170711,0.2098906425110321,Glenrothes
S02001799,Leslie and Newcastle,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Out of Work Benefits,Raw data,2021/22,19.242610837438423,Out of Work Benefits (%),No,-0.45126637171492767,-0.2533375296255977,-0.2602186942933216,Glenrothes
S02001800,Glenrothes Macedonia and Tanshall,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,31.164513677811552,Out of Work Benefits (%),No,-0.3474755421327287,0.08207133707161093,0.5388577235407823,Glenrothes
S02001801,Glenrothes South Parks,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Out of Work Benefits,Raw data,2021/22,16.577649958915366,Out of Work Benefits (%),No,-0.6122724908345523,-0.773642456010838,-1.499790566233984,Glenrothes
S02001802,Glenrothes Caskieberran and Rimbleton,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Out of Work Benefits,Raw data,2021/22,17.417582417582416,Out of Work Benefits (%),No,-0.27536708837568513,0.31509591979530593,1.0940143318430715,Glenrothes
S02001803,Glenrothes Auchmuty,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,28.858481262327416,Out of Work Benefits (%),No,-0.3029080084170561,0.22609510136019642,0.8819792241259188,Glenrothes
S02001804,Glenrothes Stenton and Finglassie,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Out of Work Benefits,Raw data,2021/22,14.935547843331682,Out of Work Benefits (%),No,-0.6148281777008582,-0.7819013748277623,-1.5194665733962165,Glenrothes
S02001805,Glenrothes Pitteuchar,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2021/22,14.459234608985025,Out of Work Benefits (%),No,-0.46717747889054007,-0.30475562163962733,-0.38271690128176883,Glenrothes
S02001806,Glenrothes Woodside,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Out of Work Benefits,Raw data,2021/22,17.08759590792839,Out of Work Benefits (%),No,-0.5031817842996618,-0.4211065875400372,-0.6599108644549888,Glenrothes
S02001807,Glenrothes Balgeddie and Town Park,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Out of Work Benefits,Raw data,2021/22,4.551630434782608,Out of Work Benefits (%),No,-0.16974596325971358,0.6564195417090863,1.9071820331228528,Glenrothes
S02001808,Glenrothes Collydean,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,32.177661169415295,Out of Work Benefits (%),No,-0.551891065640409,-0.5785147604769029,-1.0349193137150707,Glenrothes
S02001809,Glenrothes Cadham and Pitcoudie,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,27.661290322580644,Out of Work Benefits (%),No,-0.46592516684214846,-0.3007086690659452,-0.3730754615739695,Glenrothes
S02001810,Glenrothes Balfarg Pitcairn and Coul,Fife,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Out of Work Benefits,Raw data,2021/22,15.255255255255252,Out of Work Benefits (%),No,-0.3296084470320846,0.13981036992260282,0.6764149085791474,Glenrothes
S02001811,Markinch and Star,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Out of Work Benefits,Raw data,2021/22,9.85523385300668,Out of Work Benefits (%),No,-0.36268525215224456,0.03291986944220156,0.42175951122651545,Glenrothes
S02001812,Windygates and Coaltown,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Out of Work Benefits,Raw data,2021/22,11.007371007371008,Out of Work Benefits (%),No,-0.27846402704305673,0.30508789988800555,0.6380414904209745,Levenmouth
S02001813,"Buckhaven, Denbeath and Muiredge",Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Out of Work Benefits,Raw data,2021/22,34.64960058097313,Out of Work Benefits (%),No,-0.4656179238942235,-0.2997157874271815,-0.18140455266627128,Levenmouth
S02001814,Methil Methilhill,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,27.737430167597765,Out of Work Benefits (%),No,-0.3823272652252152,-0.030554961339830815,0.18328035008371787,Levenmouth
S02001815,Methil West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,43.78415300546448,Out of Work Benefits (%),No,-0.5416985959502691,-0.5455769304067809,-0.5145208100388,Levenmouth
S02001816,Methil East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Out of Work Benefits,Raw data,2021/22,34.78260869565217,Out of Work Benefits (%),No,-0.4478589618066191,-0.24232619557692345,-0.1036476293167315,Levenmouth
S02001817,Leven East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Out of Work Benefits,Raw data,2021/22,23.911830357142858,Out of Work Benefits (%),No,-0.33375146956786383,0.12642184129227532,0.3959675781401346,Levenmouth
S02001818,Leven West,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Out of Work Benefits,Raw data,2021/22,16.604148278905562,Out of Work Benefits (%),No,-0.18625503147443934,0.603069087893292,1.0417749836959869,Levenmouth
S02001819,Leven North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Out of Work Benefits,Raw data,2021/22,16.99077125906394,Out of Work Benefits (%),No,-0.472122518990169,-0.3207359380342971,-0.20988466877892697,Levenmouth
S02001820,Largo,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Out of Work Benefits,Raw data,2021/22,10.390578413834229,Out of Work Benefits (%),No,-0.9924109465895832,-2.0020921094731854,-2.4879472709136623,Levenmouth
S02001821,Kennoway and Bonnybank,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Out of Work Benefits,Raw data,2021/22,22.04978488014751,Out of Work Benefits (%),No,-0.44492881895713254,-0.23285719049850392,-0.09081811305182781,Levenmouth
S02001822,Kettle and Ladybank,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Out of Work Benefits,Raw data,2021/22,11.028257456828886,Out of Work Benefits (%),No,-0.6746640785978788,-0.9752661623380287,-1.128912579594309,North East Fife
S02001823,Falkland and Freuchie,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Out of Work Benefits,Raw data,2021/22,7.081911262798634,Out of Work Benefits (%),No,-0.5100408986196332,-0.4432723970809101,-0.301816710902049,North East Fife
S02001824,Auchtermuchty and Gateside,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Out of Work Benefits,Raw data,2021/22,10.245078344716754,Out of Work Benefits (%),No,-0.3825360538472675,-0.031229679476141473,0.3387901001400387,North East Fife
S02001825,Newburgh,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Out of Work Benefits,Raw data,2021/22,12.673812282734648,Out of Work Benefits (%),No,-0.4139659302349774,-0.13279799010695997,0.18088086210188095,North East Fife
S02001826,Cupar West and Springfield,Fife,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Out of Work Benefits,Raw data,2021/22,10.396858205870194,Out of Work Benefits (%),No,-0.33723789467285603,0.11515516293545557,0.5663760349851262,North East Fife
